"","name","length","score","pvalue"
"1","Bacteria_NZ_CP030047_1_length_1524315_cov_32.542514",1524315,0.0179051554343969,0.635459616783895
"2","Bacteria_NZ_CP030047_2_length_1237435_cov_32.733700",1237435,0.00965197649652887,0.728959495512976
"3","Bacteria_NZ_CP030047_3_length_951071_cov_32.735634",951071,0.0123619616385263,0.693184574339074
"4","Bacteria_NZ_CP030047_4_length_843164_cov_32.007915",843164,0.0135165921603531,0.679238418627213
"5","Bacteria_NZ_CP030047_5_length_717793_cov_33.074667",717793,0.0115780916712811,0.70325006063546
"6","Bacteria_NZ_CP030047_6_length_516595_cov_31.958572",516595,0.00877083418691392,0.744603444094106
"7","Bacteria_NZ_CP030047_7_length_445074_cov_32.355908",445074,0.0101575885586631,0.723017220470531
"8","Bacteria_NZ_CP030047_8_length_363389_cov_32.173386",363389,0.0103659017769639,0.720349260247393
"9","Bacteria_NZ_CP030047_9_length_352219_cov_32.742833",352219,0.0124981366975,0.691850594227504
"10","Bacteria_NZ_CP030047_10_length_342938_cov_32.194130",342938,0.00794056699586731,0.759155954402134
"11","Bacteria_NZ_CP030047_11_length_286447_cov_32.653475",286447,0.0196779518043092,0.617875333495028
"12","Bacteria_NZ_CP030047_12_length_261759_cov_32.324344",261759,0.0707638640657061,0.394009216589862
"13","Bacteria_NZ_CP030047_13_length_249429_cov_33.638242",249429,0.0115374280735068,0.703856415231627
"14","Bacteria_NZ_CP030047_14_length_215781_cov_31.959898",215781,0.0314961792405018,0.535532379335435
"15","Bacteria_NZ_CP030047_15_length_185499_cov_33.012311",185499,0.0375695595410761,0.501333980111569
"16","Bacteria_NZ_CP030047_16_length_178605_cov_32.157424",178605,0.00841656760555718,0.749696822701916
"17","Bacteria_NZ_CP030047_17_length_136781_cov_32.610330",136781,0.0388775298133827,0.49490662139219
"18","Bacteria_NZ_CP030047_18_length_119584_cov_32.746313",119584,0.0468050533738455,0.46361872422993
"19","Bacteria_NZ_CP030047_19_length_106411_cov_31.591024",106411,0.00952654288599871,0.731869997574582
"20","Bacteria_NZ_CP030047_20_length_91941_cov_31.176719",91941,0.0648748150844101,0.406257579432452
"21","Bacteria_NZ_CP030047_21_length_51723_cov_32.612720",51723,0.00902445821492753,0.740722774678632
"22","Bacteria_NZ_CP030047_22_length_47525_cov_32.667601",47525,0.00902542331257781,0.740722774678632
"23","Bacteria_NZ_CP030047_23_length_3179_cov_65.352433",3179,0.000641665971155959,0.958767887460587
"24","Bacteria_NZ_CP030047_24_length_2751_cov_97.200668",2751,0.165767617076773,0.427871008889066
"25","Bacteria_NZ_CP030047_25_length_1666_cov_64.721291",1666,0.178539635271195,0.409694263961414
"26","Bacteria_NZ_CP040094_1_length_247159_cov_17.324879",247159,0.0433396683827885,0.476837254426389
"27","Bacteria_NZ_CP040094_2_length_215264_cov_14.529978",215264,0.0381083624826718,0.498059665292263
"28","Bacteria_NZ_CP040094_3_length_170062_cov_16.475022",170062,0.046946499646391,0.463254911472229
"29","Bacteria_NZ_CP040094_4_length_164044_cov_13.790157",164044,0.101173224796162,0.333131215134611
"30","Bacteria_NZ_CP040094_5_length_162226_cov_13.662128",162226,0.0631554736404544,0.410138248847926
"31","Bacteria_NZ_CP040094_6_length_157949_cov_13.594107",157949,0.0713636075614635,0.392068881882125
"32","Bacteria_NZ_CP040094_7_length_148978_cov_13.955252",148978,0.08672185358136,0.360538442881397
"33","Bacteria_NZ_CP040094_8_length_148875_cov_14.140680",148875,0.129499454820592,0.292262915352898
"34","Bacteria_NZ_CP040094_9_length_139129_cov_13.670348",139129,0.0368704901042016,0.506306087800146
"35","Bacteria_NZ_CP040094_10_length_137210_cov_13.704903",137210,0.0531149062930323,0.442760126121756
"36","Bacteria_NZ_CP040094_11_length_128900_cov_17.598293",128900,0.0917337193550861,0.350472956585011
"37","Bacteria_NZ_CP040094_12_length_128041_cov_13.788782",128041,0.0844393057024501,0.365268008731506
"38","Bacteria_NZ_CP040094_13_length_126962_cov_13.739707",126962,0.0977334047708985,0.339316032015523
"39","Bacteria_NZ_CP040094_14_length_126871_cov_13.912133",126871,0.091359518007672,0.350836769342712
"40","Bacteria_NZ_CP040094_15_length_120484_cov_19.006826",120484,0.0374055536399694,0.502304147465438
"41","Bacteria_NZ_CP040094_16_length_115018_cov_13.188713",115018,0.105560685058453,0.326218772738297
"42","Bacteria_NZ_CP040094_17_length_113253_cov_22.110258",113253,0.0823025680377869,0.370118845500849
"43","Bacteria_NZ_CP040094_18_length_111447_cov_16.637748",111447,0.0953393665288254,0.343681785107931
"44","Bacteria_NZ_CP040094_19_length_109441_cov_18.971029",109441,0.0732671232473656,0.38818821246665
"45","Bacteria_NZ_CP040094_20_length_106335_cov_13.777917",106335,0.0566901315933911,0.430511763279166
"46","Bacteria_NZ_CP040094_21_length_102754_cov_14.091978",102754,0.0717199200424826,0.39158379820519
"47","Bacteria_NZ_CP040094_22_length_101360_cov_13.434292",101360,0.0532996438448154,0.442153771525588
"48","Bacteria_NZ_CP040094_23_length_94797_cov_13.252190",94797,0.0332868450701023,0.525345622119816
"49","Bacteria_NZ_CP040094_24_length_94011_cov_13.941419",94011,0.153840711420564,0.264370603929178
"50","Bacteria_NZ_CP040094_25_length_93487_cov_18.466435",93487,0.0560215103445453,0.43269463982537
"51","Bacteria_NZ_CP040094_26_length_88432_cov_13.472940",88432,0.121616355364467,0.302570943487752
"52","Bacteria_NZ_CP040094_27_length_87084_cov_18.095784",87084,0.128875207784531,0.2929905408683
"53","Bacteria_NZ_CP040094_28_length_85786_cov_13.146633",85786,0.071630445033277,0.391705069124424
"54","Bacteria_NZ_CP040094_29_length_82255_cov_13.985231",82255,0.06319133509856,0.410138248847926
"55","Bacteria_NZ_CP040094_30_length_81045_cov_13.140449",81045,0.0225887052453503,0.596167838952219
"56","Bacteria_NZ_CP040094_31_length_78722_cov_14.211219",78722,0.103171526192622,0.329856900315304
"57","Bacteria_NZ_CP040094_32_length_76360_cov_13.891501",76360,0.0400274779945782,0.490904681057482
"58","Bacteria_NZ_CP040094_33_length_75335_cov_13.533634",75335,0.03685138665975,0.506306087800146
"59","Bacteria_NZ_CP040094_34_length_71574_cov_14.542961",71574,0.0805394341275627,0.37424205675479
"60","Bacteria_NZ_CP040094_35_length_70420_cov_13.400625",70420,0.088819833240352,0.356779044385156
"61","Bacteria_NZ_CP040094_36_length_70398_cov_13.599235",70398,0.0234585270684374,0.587800145525103
"62","Bacteria_NZ_CP040094_37_length_70140_cov_21.216694",70140,0.0510732674247687,0.449066213921902
"63","Bacteria_NZ_CP040094_38_length_64018_cov_13.171333",64018,0.0881787325490979,0.358234295415959
"64","Bacteria_NZ_CP040094_39_length_59038_cov_13.128088",59038,0.200629967634927,0.223744845985933
"65","Bacteria_NZ_CP040094_40_length_57529_cov_13.361642",57529,0.0514725367686304,0.448459859325734
"66","Bacteria_NZ_CP040094_41_length_57434_cov_13.584168",57434,0.0361487393998254,0.510429299054087
"67","Bacteria_NZ_CP040094_42_length_56331_cov_13.890166",56331,0.158248329272629,0.261217560029105
"68","Bacteria_NZ_CP040094_43_length_56260_cov_23.828930",56260,0.0495610804845251,0.454038321610478
"69","Bacteria_NZ_CP040094_44_length_55126_cov_14.103830",55126,0.0451852255611939,0.469803541110842
"70","Bacteria_NZ_CP040094_45_length_53769_cov_14.553766",53769,0.113256999913796,0.315183119088043
"71","Bacteria_NZ_CP040094_46_length_52520_cov_13.455256",52520,0.0888192264384803,0.356779044385156
"72","Bacteria_NZ_CP040094_47_length_51801_cov_13.200344",51801,0.0432813347776006,0.477079796264856
"73","Bacteria_NZ_CP040094_48_length_51335_cov_24.124863",51335,0.135931014858423,0.283652680087315
"74","Bacteria_NZ_CP040094_49_length_49783_cov_15.979348",49783,0.293298255377025,0.164685908319185
"75","Bacteria_NZ_CP040094_50_length_49663_cov_13.495646",49663,0.0605481219486443,0.419597380548145
"76","Bacteria_NZ_CP040094_51_length_49017_cov_12.888526",49017,0.133424945687947,0.286563182148921
"77","Bacteria_NZ_CP040094_52_length_48976_cov_13.906625",48976,0.0426507057562924,0.479869027407228
"78","Bacteria_NZ_CP040094_53_length_48916_cov_25.801334",48916,0.0357139271004419,0.512733446519525
"79","Bacteria_NZ_CP040094_54_length_48820_cov_34.046632",48820,0.08415788851256,0.365995634246908
"80","Bacteria_NZ_CP040094_55_length_48580_cov_27.086698",48580,0.0591826890323269,0.422992966286684
"81","Bacteria_NZ_CP040094_56_length_48255_cov_13.890249",48255,0.0738234784213586,0.387703128789716
"82","Bacteria_NZ_CP040094_57_length_48011_cov_24.657770",48011,0.0358425959361232,0.512005821004123
"83","Bacteria_NZ_CP040094_58_length_47653_cov_36.707929",47653,0.0547584991717877,0.437545476594713
"84","Bacteria_NZ_CP040094_59_length_47500_cov_15.732406",47500,0.108524502562316,0.320761581372787
"85","Bacteria_NZ_CP040094_60_length_47306_cov_23.560390",47306,0.0709011710730683,0.393645403832161
"86","Bacteria_NZ_CP040094_61_length_42692_cov_14.244670",42692,0.0310298984257818,0.538321610477807
"87","Bacteria_NZ_CP040094_62_length_42390_cov_13.967497",42390,0.123508278098177,0.30014552510308
"88","Bacteria_NZ_CP040094_63_length_42334_cov_13.821897",42334,0.0108640297238216,0.712709192335678
"89","Bacteria_NZ_CP040094_64_length_42263_cov_12.291414",42263,0.0632701659139625,0.410016977928693
"90","Bacteria_NZ_CP040094_65_length_41899_cov_12.794212",41899,0.110598606224157,0.318214892068882
"91","Bacteria_NZ_CP040094_66_length_40797_cov_13.763684",40797,0.0376885488723814,0.500606354596168
"92","Bacteria_NZ_CP040094_67_length_40663_cov_23.364534",40663,0.0735961346784722,0.38782439970895
"93","Bacteria_NZ_CP040094_68_length_39781_cov_27.080703",39781,0.0873058706304396,0.359083191850594
"94","Bacteria_NZ_CP040094_69_length_38801_cov_13.786017",38801,0.260585923904358,0.183361629881155
"95","Bacteria_NZ_CP040094_70_length_37006_cov_44.520338",37006,0.0612719405443591,0.41741450400194
"96","Bacteria_NZ_CP040094_71_length_36899_cov_28.696314",36899,0.0244738474862385,0.579068639340286
"97","Bacteria_NZ_CP040094_72_length_36406_cov_13.162609",36406,0.294825832889887,0.164079553723017
"98","Bacteria_NZ_CP040094_73_length_36182_cov_39.979821",36182,0.0250315025361879,0.575187969924812
"99","Bacteria_NZ_CP040094_74_length_35714_cov_19.312964",35714,0.154569051386788,0.263885520252243
"100","Bacteria_NZ_CP040094_75_length_35528_cov_23.729343",35528,0.0811450009862876,0.372301722047053
"101","Bacteria_NZ_CP040094_76_length_35491_cov_13.110340",35491,0.118650022314961,0.306694154741693
"102","Bacteria_NZ_CP040094_77_length_34961_cov_13.985447",34961,0.0936070563907392,0.346834829008004
"103","Bacteria_NZ_CP040094_78_length_34748_cov_13.992419",34748,0.0327503870857342,0.528256124181421
"104","Bacteria_NZ_CP040094_79_length_34635_cov_15.826489",34635,0.133446891825926,0.286563182148921
"105","Bacteria_NZ_CP040094_80_length_34445_cov_30.092556",34445,0.110279032402797,0.318578704826583
"106","Bacteria_NZ_CP040094_81_length_34378_cov_13.463101",34378,0.0935581089481873,0.346834829008004
"107","Bacteria_NZ_CP040094_82_length_34178_cov_13.459162",34178,0.0430379501535761,0.478413776376425
"108","Bacteria_NZ_CP040094_83_length_33996_cov_15.768481",33996,0.157377954311627,0.26206645646374
"109","Bacteria_NZ_CP040094_84_length_33092_cov_13.580924",33092,0.062049122904592,0.414261460101868
"110","Bacteria_NZ_CP040094_85_length_32276_cov_16.726948",32276,0.0536912538460961,0.441426146010187
"111","Bacteria_NZ_CP040094_86_length_31760_cov_13.706829",31760,0.25154814711597,0.189061363085132
"112","Bacteria_NZ_CP040094_87_length_30929_cov_12.838764",30929,0.0184709132510189,0.629881154499151
"113","Bacteria_NZ_CP040094_88_length_28997_cov_13.212114",28997,0.0502583894173859,0.451491632306573
"114","Bacteria_NZ_CP040094_89_length_28484_cov_13.135460",28484,0.0179169682950527,0.635217074945428
"115","Bacteria_NZ_CP040094_90_length_28111_cov_28.732321",28111,0.0466422623444427,0.464346349745331
"116","Bacteria_NZ_CP040094_91_length_27948_cov_13.401463",27948,0.342018703563361,0.141644433664807
"117","Bacteria_NZ_CP040094_92_length_27921_cov_15.081354",27921,0.14194186170164,0.27734659228717
"118","Bacteria_NZ_CP040094_93_length_26967_cov_34.735620",26967,0.0258570306087468,0.571428571428571
"119","Bacteria_NZ_CP040094_94_length_26384_cov_13.460443",26384,0.0588514917975886,0.423599320882852
"120","Bacteria_NZ_CP040094_95_length_26292_cov_13.756679",26292,0.0377845873870119,0.5
"121","Bacteria_NZ_CP040094_96_length_26266_cov_15.573919",26266,0.113761644206106,0.314698035411108
"122","Bacteria_NZ_CP040094_97_length_24293_cov_13.555945",24293,0.0389014975834469,0.49490662139219
"123","Bacteria_NZ_CP040094_98_length_23929_cov_13.519226",23929,0.128936007321309,0.292869269949066
"124","Bacteria_NZ_CP040094_99_length_23708_cov_17.602587",23708,0.216987843704177,0.209313606597138
"125","Bacteria_NZ_CP040094_100_length_23570_cov_14.779375",23570,0.122715797809448,0.30147950521465
"126","Bacteria_NZ_CP040094_101_length_23011_cov_37.973689",23011,0.0778575216706327,0.379941789958768
"127","Bacteria_NZ_CP040094_102_length_22946_cov_14.712114",22946,0.032826177763328,0.528013582342954
"128","Bacteria_NZ_CP040094_103_length_21979_cov_13.552545",21979,0.0251535083704719,0.575066699005578
"129","Bacteria_NZ_CP040094_104_length_21525_cov_13.543596",21525,0.0405484555222029,0.488721804511278
"130","Bacteria_NZ_CP040094_105_length_21219_cov_13.562606",21219,0.216563285454624,0.209798690274072
"131","Bacteria_NZ_CP040094_106_length_20397_cov_13.875774",20397,0.519154500472592,0.0831918505942275
"132","Bacteria_NZ_CP040094_107_length_19788_cov_41.716972",19788,0.0418608485851639,0.483628425903468
"133","Bacteria_NZ_CP040094_108_length_19678_cov_12.904755",19678,0.113049155866576,0.315789473684211
"134","Bacteria_NZ_CP040094_109_length_19422_cov_19.962875",19422,0.187977887401215,0.233931603201552
"135","Bacteria_NZ_CP040094_110_length_19382_cov_13.710250",19382,0.149763471309158,0.269100169779287
"136","Bacteria_NZ_CP040094_111_length_19231_cov_12.678452",19231,0.140921731404465,0.278801843317972
"137","Bacteria_NZ_CP040094_112_length_19193_cov_13.321350",19193,0.152482670776187,0.266432209556148
"138","Bacteria_NZ_CP040094_113_length_17999_cov_52.675045",17999,0.30731891089676,0.15837982051904
"139","Bacteria_NZ_CP040094_114_length_17612_cov_12.580794",17612,0.129661806293992,0.292141644433665
"140","Bacteria_NZ_CP040094_115_length_17483_cov_13.843700",17483,0.301278805115013,0.161047780742178
"141","Bacteria_NZ_CP040094_116_length_17181_cov_13.520320",17181,0.0225555375111898,0.596410380790686
"142","Bacteria_NZ_CP040094_117_length_16979_cov_19.940912",16979,0.0488839306417919,0.455736114479748
"143","Bacteria_NZ_CP040094_118_length_16456_cov_20.458265",16456,0.473603686792755,0.0949551297598836
"144","Bacteria_NZ_CP040094_119_length_16143_cov_14.236885",16143,0.0389731212507269,0.494664079553723
"145","Bacteria_NZ_CP040094_120_length_15810_cov_13.410473",15810,0.114353142606949,0.313606597138006
"146","Bacteria_NZ_CP040094_121_length_15222_cov_62.023406",15222,0.0394206681991216,0.493087557603687
"147","Bacteria_NZ_CP040094_122_length_14505_cov_13.168166",14505,0.096026319898173,0.342590346834829
"148","Bacteria_NZ_CP040094_123_length_14401_cov_13.214485",14401,0.127185023741374,0.295415959252971
"149","Bacteria_NZ_CP040094_124_length_14091_cov_12.304004",14091,0.0468321115114064,0.463497453310696
"150","Bacteria_NZ_CP040094_125_length_14060_cov_16.796216",14060,0.542123319491697,0.0783410138248848
"151","Bacteria_NZ_CP040094_126_length_13876_cov_14.012372",13876,0.111479721418544,0.317244724715013
"152","Bacteria_NZ_CP040094_127_length_13812_cov_13.761358",13812,0.030683199069748,0.540625757943245
"153","Bacteria_NZ_CP040094_128_length_13638_cov_12.735036",13638,0.0469802467682272,0.463133640552995
"154","Bacteria_NZ_CP040094_129_length_13633_cov_14.232435",13633,0.187244571064914,0.234295415959253
"155","Bacteria_NZ_CP040094_130_length_13000_cov_48.357744",13000,0.321000378805478,0.153165170991996
"156","Bacteria_NZ_CP040094_131_length_12995_cov_14.952550",12995,0.0594430075641301,0.422629153528984
"157","Bacteria_NZ_CP040094_132_length_12894_cov_14.944622",12894,0.053388785459084,0.442032500606355
"158","Bacteria_NZ_CP040094_133_length_11599_cov_32.254938",11599,0.136247507933735,0.283167596410381
"159","Bacteria_NZ_CP040094_134_length_11310_cov_14.737717",11310,0.0284009479981073,0.555178268251273
"160","Bacteria_NZ_CP040094_135_length_11090_cov_14.185229",11090,0.0651391018877671,0.405772495755518
"161","Bacteria_NZ_CP040094_136_length_10937_cov_65.095479",10937,0.190797163429668,0.231748726655348
"162","Bacteria_NZ_CP040094_137_length_10338_cov_13.763979",10338,0.0279349833729857,0.558331312151346
"163","Bacteria_NZ_CP040094_138_length_9822_cov_25.866899",9822,0.0414923834571273,0.484962406015038
"164","Bacteria_NZ_CP040094_139_length_9441_cov_13.447795",9441,0.0301637906940556,0.543051176327917
"165","Bacteria_NZ_CP040094_140_length_9342_cov_14.455906",9342,0.0129395421097897,0.686393402861994
"166","Bacteria_NZ_CP040094_141_length_9302_cov_14.060885",9302,0.00949269338259107,0.732961435847684
"167","Bacteria_NZ_CP040094_142_length_9300_cov_14.212980",9300,0.0303657958656359,0.542323550812515
"168","Bacteria_NZ_CP040094_143_length_9003_cov_13.204738",9003,0.177538530139631,0.243148193063303
"169","Bacteria_NZ_CP040094_144_length_8889_cov_22.322164",8889,0.122597284363631,0.30147950521465
"170","Bacteria_NZ_CP040094_145_length_8883_cov_14.079293",8883,0.484938856873516,0.0916808149405773
"171","Bacteria_NZ_CP040094_146_length_8539_cov_14.259194",8539,0.251519048683212,0.189061363085132
"172","Bacteria_NZ_CP040094_147_length_8192_cov_13.480644",8192,0.0440968571010487,0.473926752364783
"173","Bacteria_NZ_CP040094_148_length_8154_cov_15.360291",8154,0.0831305636053304,0.368057239873878
"174","Bacteria_NZ_CP040094_149_length_8126_cov_14.884277",8126,0.120133227006754,0.304632549114722
"175","Bacteria_NZ_CP040094_150_length_7960_cov_13.047691",7960,0.110495396951889,0.318336162988115
"176","Bacteria_NZ_CP040094_151_length_7668_cov_23.680678",7668,0.495460684417476,0.089497938394373
"177","Bacteria_NZ_CP040094_152_length_7400_cov_90.048468",7400,0.0320220437854769,0.53262187727383
"178","Bacteria_NZ_CP040094_153_length_6339_cov_17.044717",6339,0.0346899187616999,0.518675721561969
"179","Bacteria_NZ_CP040094_154_length_5951_cov_108.218284",5951,0.0205690663710995,0.609992723744846
"180","Bacteria_NZ_CP040094_155_length_5532_cov_14.023736",5532,0.0225028513135845,0.596652922629153
"181","Bacteria_NZ_CP040094_156_length_5388_cov_21.111007",5388,0.44062798514389,0.105626970652438
"182","Bacteria_NZ_CP040094_157_length_5302_cov_14.013150",5302,0.10832995872876,0.321367935968955
"183","Bacteria_NZ_CP040094_158_length_5251_cov_11.417821",5251,0.0856941370556232,0.362842590346835
"184","Bacteria_NZ_CP040094_159_length_5194_cov_49.798210",5194,0.104501978494949,0.328037836526801
"185","Bacteria_NZ_CP040094_160_length_4704_cov_16.502259",4704,0.30040751720676,0.161896677176813
"186","Bacteria_NZ_CP040094_161_length_4346_cov_13.576556",4346,0.885124280308225,0.0152801358234295
"187","Bacteria_NZ_CP040094_162_length_4231_cov_16.265086",4231,0.700149165640839,0.0459616783895222
"188","Bacteria_NZ_CP040094_163_length_3809_cov_23.179808",3809,0.11677950619906,0.309483385884065
"189","Bacteria_NZ_CP040094_164_length_3791_cov_14.052730",3791,0.0723237698569419,0.390492359932088
"190","Bacteria_NZ_CP040094_165_length_3688_cov_13.272227",3688,0.0287059363389746,0.552631578947368
"191","Bacteria_NZ_CP040094_166_length_3679_cov_10.871965",3679,0.827791363695912,0.0246179966044143
"192","Bacteria_NZ_CP040094_167_length_3561_cov_14.289504",3561,0.161526297100048,0.2586708707252
"193","Bacteria_NZ_CP040094_168_length_3459_cov_13.371622",3459,0.0135370470942215,0.67911714770798
"194","Bacteria_NZ_CP040094_169_length_3454_cov_177.325978",3454,0.148137073782763,0.271040504487024
"195","Bacteria_NZ_CP040094_170_length_3309_cov_13.929010",3309,0.43756976636663,0.106839679844773
"196","Bacteria_NZ_CP040094_171_length_3227_cov_12.401955",3227,0.00181474483419824,0.906500121270919
"197","Bacteria_NZ_CP040094_172_length_3216_cov_13.488453",3216,0.221538479163623,0.205918020858598
"198","Bacteria_NZ_CP040094_173_length_3199_cov_11.309478",3199,0.171644258794073,0.248362842590347
"199","Bacteria_NZ_CP040094_174_length_2879_cov_30.290368",2879,0.330184173726333,0.255311515924582
"200","Bacteria_NZ_CP040094_175_length_2527_cov_25.586165",2527,0.543740278746033,0.134970303344362
"201","Bacteria_NZ_CP040094_176_length_2398_cov_15.440034",2398,0.0699965847812936,0.618288356519313
"202","Bacteria_NZ_CP040094_177_length_2205_cov_17.229302",2205,0.0134421703525976,0.877466416869295
"203","Bacteria_NZ_CP040094_178_length_2183_cov_25.533365",2183,0.820546702295782,0.0379080798820106
"204","Bacteria_NZ_CP040094_179_length_2153_cov_37.438990",2153,0.231524444515195,0.344401482839718
"205","Bacteria_NZ_CP040094_180_length_2102_cov_14.532975",2102,0.545671685255361,0.13437238410332
"206","Bacteria_NZ_CP040094_181_length_2093_cov_14.388126",2093,0.715607734252719,0.0700362737672898
"207","Bacteria_NZ_CP040094_182_length_1940_cov_12.608488",1940,0.808298983716277,0.0414158727627855
"208","Bacteria_NZ_CP040094_183_length_1616_cov_16.588085",1616,0.746645625370941,0.0604297046278949
"209","Bacteria_NZ_CP040094_184_length_1566_cov_13.571145",1566,0.183001799708554,0.40323673615817
"210","Bacteria_NZ_CP040094_185_length_1546_cov_25.682093",1546,0.832509220879538,0.0349583449595408
"211","Bacteria_NZ_CP040094_186_length_1509_cov_24.682256",1509,0.263232203575647,0.313190098457368
"212","Bacteria_NZ_CP040094_187_length_1504_cov_65.904072",1504,0.493639351709398,0.159006656834217
"213","Bacteria_NZ_CP040094_188_length_1473_cov_12.180536",1473,0.513285800884679,0.149679116673975
"214","Bacteria_NZ_CP040094_189_length_1437_cov_70.646165",1437,0.519328785013791,0.147088133296129
"215","Bacteria_NZ_CP040094_190_length_1412_cov_23.084746",1412,0.445257325769163,0.182524813648503
"216","Bacteria_NZ_CP040094_191_length_1324_cov_121.944050",1324,0.929424653735436,0.0100849045322278
"217","Bacteria_NZ_CP040094_192_length_1184_cov_11.598760",1184,0.0762933428786992,0.599912305177981
