Simulation,Precision,Recall,F1 Score,Tool
Gut_Medium_Halfnormal,0.01913199794555727,0.861271676300578,0.03743248335636227,Earth Virome
Gut_Full_Lognormal,0.021618559160305344,0.8182844243792325,0.04212422288071583,Earth Virome
Gut_Medium_Lognormal,0.008449117536612843,0.7964601769911505,0.016720854621458434,Earth Virome
Soil_Medium_Exponential,0.024799210934197548,0.7963800904977375,0.04810057392730254,Earth Virome
Soil_Medium_Uniform,0.021465808034345293,0.9722222222222222,0.04200420042004201,Earth Virome
Gut_Full_Uniform,0.008114876731932608,0.8087520259319287,0.01606852469046354,Earth Virome
Soil_Full_Halfnormal,0.016241213466518682,0.7371956339210747,0.03178223018587899,Earth Virome
Soil_Medium_Zero,0.01138627953316254,0.975609756097561,0.022509848058525607,Earth Virome
Soil_Medium_Lognormal,0.00994105744699569,0.8968253968253969,0.01966414339162969,Earth Virome
Gut_Medium_Exponential,0.021035186129525752,0.8870967741935484,0.04109589041095891,Earth Virome
Soil_Low_Halfnormal,0.025830258302583026,0.9333333333333333,0.05026929982046679,Earth Virome
Soil_Medium_Halfnormal,0.012201321809862735,0.8571428571428571,0.024060150375939848,Earth Virome
Gut_Full_Halfnormal,0.019115563399537648,0.8002081165452654,0.0373391599902889,Earth Virome
Gut_Low_Zero,0.03939393939393939,0.9285714285714286,0.0755813953488372,Earth Virome
Gut_Medium_Zero,0.01552713987473904,0.8439716312056738,0.030493273542600896,Earth Virome
Gut_Medium_Uniform,0.02189578713968958,0.9518072289156626,0.0428068274180439,Earth Virome
Soil_Low_Uniform,0.028384279475982533,1.0,0.055201698513800426,Earth Virome
Soil_Low_Lognormal,0.011636927851047323,0.9375,0.022988505747126433,Earth Virome
Gut_Low_Exponential,0.05309734513274336,1.0,0.10084033613445377,Earth Virome
Soil_Full_Lognormal,0.02653735736170418,0.7801418439716312,0.051328713749095915,Earth Virome
Gut_Full_Exponential,0.024054642645020788,0.8209459459459459,0.0467397576457011,Earth Virome
Gut_Low_Uniform,0.047619047619047616,1.0,0.0909090909090909,Earth Virome
Gut_Low_Halfnormal,0.045774647887323945,1.0,0.08754208754208755,Earth Virome
Soil_Low_Exponential,0.03625377643504532,0.9230769230769231,0.06976744186046513,Earth Virome
Gut_Full_Zero,0.023894479413061782,0.7842105263157895,0.04637590942691515,Earth Virome
Soil_Low_Zero,0.010220125786163521,0.9285714285714286,0.02021772939346812,Earth Virome
Soil_Full_Uniform,0.011326143694292608,0.7198748043818466,0.022301408382420673,Earth Virome
Soil_Full_Zero,0.021924195196060457,0.7303664921465969,0.04257050581084862,Earth Virome
Soil_Full_Exponential,0.024614132784092354,0.7457627118644068,0.04765538461538461,Earth Virome
Gut_Low_Lognormal,0.023381294964028777,0.9285714285714286,0.0456140350877193,Earth Virome
Soil_Low_Lognormal,0.0319634703196347,0.9333333333333333,0.06181015452538631,Metaphinder
Soil_Full_Lognormal,0.03464846499954088,0.8028368794326242,0.06642997564625451,Metaphinder
Gut_Low_Exponential,0.275,0.9166666666666666,0.4230769230769231,Metaphinder
Gut_Medium_Uniform,0.10138888888888889,0.8795180722891566,0.18181818181818182,Metaphinder
Soil_Low_Uniform,0.23076923076923078,1.0,0.375,Metaphinder
Gut_Low_Uniform,0.26666666666666666,0.9230769230769231,0.4137931034482759,Metaphinder
Soil_Full_Halfnormal,0.022617368527100543,0.7539882451721243,0.0439173493092065,Metaphinder
Soil_Full_Zero,0.024236562921282456,0.7216404886561955,0.04689803788136554,Metaphinder
Gut_Low_Halfnormal,0.2608695652173913,0.9230769230769231,0.4067796610169491,Metaphinder
Gut_Full_Uniform,0.00742879273316199,0.6839546191247974,0.014697943332810895,Metaphinder
Soil_Low_Exponential,0.2619047619047619,0.9166666666666666,0.4074074074074074,Metaphinder
Gut_Low_Lognormal,0.09917355371900827,0.8571428571428571,0.17777777777777778,Metaphinder
Soil_Low_Zero,0.039603960396039604,0.9230769230769231,0.0759493670886076,Metaphinder
Gut_Full_Lognormal,0.02363719011154236,0.7629796839729119,0.04585382397829404,Metaphinder
Soil_Full_Exponential,0.032279273638071385,0.7942989214175655,0.06203742704133823,Metaphinder
Gut_Medium_Lognormal,0.0076803511017646525,0.7433628318584071,0.015203619909502263,Metaphinder
Soil_Medium_Exponential,0.04580559254327563,0.7782805429864253,0.08651911468812877,Metaphinder
Gut_Medium_Halfnormal,0.024914675767918087,0.8439306358381503,0.04840046411403945,Metaphinder
Gut_Full_Halfnormal,0.021912460134169143,0.8293444328824141,0.04269680979294458,Metaphinder
Soil_Medium_Uniform,0.10151515151515152,0.9305555555555556,0.1830601092896175,Metaphinder
Soil_Medium_Lognormal,0.010249051962693451,0.7936507936507936,0.020236770211474252,Metaphinder
Gut_Medium_Exponential,0.02367109634551495,0.9193548387096774,0.046153846153846156,Metaphinder
Gut_Full_Exponential,0.02926942583917302,0.8513513513513513,0.056593180372047754,Metaphinder
Soil_Medium_Zero,0.012329223592135955,0.9024390243902439,0.024326101249178174,Metaphinder
Soil_Full_Uniform,0.012179721045098645,0.6791862284820032,0.02393030436700485,Metaphinder
Gut_Full_Zero,0.024979647799820044,0.7671052631578947,0.0483837503630856,Metaphinder
Gut_Medium_Zero,0.019953262628078373,0.7872340425531915,0.03892005610098176,Metaphinder
Soil_Low_Halfnormal,0.18840579710144928,0.9285714285714286,0.3132530120481928,Metaphinder
Soil_Medium_Halfnormal,0.0185794464873234,0.8571428571428571,0.036370524720591026,Metaphinder
Gut_Low_Zero,0.21052631578947367,0.8571428571428571,0.33802816901408456,Metaphinder
Gut_Medium_Zero,0.03710490151168117,0.574468085106383,0.06970740103270223,VirBrant_Proteins
Gut_Medium_Halfnormal,0.04608294930875576,0.5780346820809249,0.08536064874093043,VirBrant_Proteins
Gut_Low_Halfnormal,0.5,1.0,0.6666666666666666,VirBrant_Proteins
Gut_Full_Lognormal,0.040097205346294046,0.5586907449209932,0.07482427632076186,VirBrant_Proteins
Soil_Medium_Lognormal,0.022010076902678335,0.6587301587301587,0.04259686938670773,VirBrant_Proteins
Soil_Low_Lognormal,0.07142857142857142,1.0,0.13333333333333333,VirBrant_Proteins
Gut_Low_Zero,0.41379310344827586,0.9230769230769231,0.5714285714285715,VirBrant_Proteins
Gut_Low_Uniform,0.46153846153846156,1.0,0.631578947368421,VirBrant_Proteins
Soil_Full_Exponential,0.04390275442907022,0.5231124807395994,0.08100691958959676,VirBrant_Proteins
Gut_Medium_Uniform,0.1601123595505618,0.6867469879518072,0.25968109339407747,VirBrant_Proteins
Soil_Low_Zero,0.04710144927536232,1.0,0.08996539792387544,VirBrant_Proteins
Gut_Full_Halfnormal,0.035496888037753915,0.5400624349635796,0.06661532537543319,VirBrant_Proteins
Gut_Full_Uniform,0.013635354208305575,0.49756888168557534,0.026543316617672494,VirBrant_Proteins
Soil_Full_Halfnormal,0.03147416190894452,0.5415617128463476,0.059490868843386835,VirBrant_Proteins
Gut_Full_Zero,0.04058272632674298,0.5131578947368421,0.07521697203471553,VirBrant_Proteins
Gut_Low_Lognormal,0.24,0.9230769230769231,0.38095238095238093,VirBrant_Proteins
Soil_Low_Uniform,0.2926829268292683,1.0,0.45283018867924524,VirBrant_Proteins
Soil_Medium_Halfnormal,0.03099787685774947,0.6517857142857143,0.05918119173084718,VirBrant_Proteins
Gut_Medium_Lognormal,0.019938219601235607,0.6283185840707964,0.038649972781709306,VirBrant_Proteins
Soil_Full_Lognormal,0.0452957546331932,0.5425531914893617,0.08361112629105415,VirBrant_Proteins
Soil_Low_Halfnormal,0.2549019607843137,0.9285714285714286,0.39999999999999997,VirBrant_Proteins
Gut_Medium_Exponential,0.04436450839328537,0.5967741935483871,0.08258928571428571,VirBrant_Proteins
Soil_Full_Uniform,0.01669178808686429,0.4679186228482003,0.032233721431651575,VirBrant_Proteins
Soil_Medium_Zero,0.02731540759709774,0.7804878048780488,0.05278350515463918,VirBrant_Proteins
Soil_Low_Exponential,0.4230769230769231,0.9166666666666666,0.5789473684210527,VirBrant_Proteins
Soil_Medium_Exponential,0.06951871657754011,0.6470588235294118,0.12554872695346797,VirBrant_Proteins
Soil_Medium_Uniform,0.1901639344262295,0.8055555555555556,0.3076923076923077,VirBrant_Proteins
Gut_Low_Exponential,0.55,1.0,0.7096774193548387,VirBrant_Proteins
Gut_Full_Exponential,0.04500416705250486,0.5472972972972973,0.0831693334474202,VirBrant_Proteins
Soil_Full_Zero,0.03420144336366489,0.4755671902268761,0.06381359405187048,VirBrant_Proteins
Gut_Low_Lognormal,0.7222222222222222,1.0,0.8387096774193548,VirBrant
Soil_Full_Halfnormal,0.10768515649209792,0.5835432409739715,0.18181818181818185,VirBrant
Gut_Full_Zero,0.15425355842436278,0.6131578947368421,0.2464956360751124,VirBrant
Gut_Full_Uniform,0.047955092221331194,0.4846029173419773,0.08727378867483948,VirBrant
Gut_Full_Halfnormal,0.14587640707558006,0.6607700312174818,0.23899134362062477,VirBrant
Gut_Low_Uniform,0.75,1.0,0.8571428571428571,VirBrant
Gut_Medium_Uniform,0.6309523809523809,0.6385542168674698,0.6347305389221557,VirBrant
Soil_Full_Exponential,0.12355617780889044,0.5439137134052389,0.20136908157444383,VirBrant
Soil_Low_Zero,0.18840579710144928,1.0,0.3170731707317073,VirBrant
Gut_Low_Zero,0.7222222222222222,1.0,0.8387096774193548,VirBrant
Soil_Low_Lognormal,0.4411764705882353,1.0,0.6122448979591837,VirBrant
Soil_Medium_Lognormal,0.07587548638132295,0.6190476190476191,0.13518197573656845,VirBrant
Gut_Medium_Zero,0.10933940774487472,0.6808510638297872,0.18842001962708538,VirBrant
Gut_Medium_Halfnormal,0.21296296296296297,0.6647398843930635,0.3225806451612903,VirBrant
Gut_Full_Lognormal,0.14252171871331298,0.6851015801354402,0.2359572400388727,VirBrant
Gut_Low_Halfnormal,0.7058823529411765,1.0,0.8275862068965517,VirBrant
Gut_Full_Exponential,0.1949359365466748,0.7195945945945946,0.30676908305328854,VirBrant
Soil_Full_Zero,0.10669754185963662,0.5226876090750436,0.1772189349112426,VirBrant
Soil_Medium_Exponential,0.18271334792122537,0.755656108597285,0.29427312775330394,VirBrant
Gut_Low_Exponential,0.6875,1.0,0.8148148148148148,VirBrant
Soil_Medium_Uniform,0.5392156862745098,0.7638888888888888,0.632183908045977,VirBrant
Soil_Low_Exponential,0.631578947368421,1.0,0.7741935483870968,VirBrant
Soil_Medium_Zero,0.140625,0.7682926829268293,0.23773584905660378,VirBrant
Soil_Full_Uniform,0.04127322570819372,0.4241001564945227,0.07522553782095767,VirBrant
Gut_Medium_Exponential,0.18778625954198475,0.6612903225806451,0.29250891795481576,VirBrant
Gut_Medium_Lognormal,0.07110091743119266,0.5486725663716814,0.12588832487309645,VirBrant
Soil_Low_Halfnormal,0.5833333333333334,1.0,0.7368421052631579,VirBrant
Soil_Full_Lognormal,0.13093008739076153,0.5950354609929078,0.2146328984394986,VirBrant
Soil_Medium_Halfnormal,0.10840108401084012,0.7142857142857143,0.18823529411764706,VirBrant
Soil_Low_Uniform,0.6,1.0,0.7499999999999999,VirBrant
Gut_Medium_Exponential,0.2808349146110057,0.7956989247311828,0.41514726507713884,VirSorter2
Gut_Low_Lognormal,0.631578947368421,0.9230769230769231,0.7499999999999999,VirSorter2
Gut_Medium_Halfnormal,0.30344827586206896,0.7630057803468208,0.43421052631578944,VirSorter2
Soil_Low_Halfnormal,0.5416666666666666,0.9285714285714286,0.6842105263157894,VirSorter2
Gut_Medium_Uniform,0.5074626865671642,0.8192771084337349,0.6267281105990783,VirSorter2
Gut_Medium_Lognormal,0.12861736334405144,0.7079646017699115,0.21768707482993196,VirSorter2
Gut_Low_Zero,0.5714285714285714,0.9230769230769231,0.7058823529411765,VirSorter2
Gut_Low_Halfnormal,0.6,1.0,0.7499999999999999,VirSorter2
Soil_Low_Lognormal,0.35714285714285715,0.9375,0.5172413793103449,VirSorter2
Soil_Medium_Lognormal,0.14696485623003194,0.7301587301587301,0.24468085106382978,VirSorter2
Gut_Low_Exponential,0.6111111111111112,1.0,0.7586206896551725,VirSorter2
Soil_Low_Exponential,0.6,0.9230769230769231,0.7272727272727274,VirSorter2
Soil_Medium_Uniform,0.5299145299145299,0.8611111111111112,0.6560846560846562,VirSorter2
Soil_Low_Zero,0.28888888888888886,0.9285714285714286,0.44067796610169485,VirSorter2
Gut_Full_Halfnormal,0.23799582463465555,0.7117585848074922,0.35671447196870926,VirSorter2
Soil_Full_Halfnormal,0.18783196523418638,0.653232577665827,0.29176823551471964,VirSorter2
Gut_Full_Exponential,0.27996611605252014,0.7443693693693694,0.4068944290550939,VirSorter2
Soil_Full_Uniform,0.10063712713582391,0.5438184663536776,0.1698435972629521,VirSorter2
Gut_Full_Zero,0.24891251812469792,0.6776315789473685,0.3640862495581477,VirSorter2
Soil_Medium_Zero,0.18604651162790697,0.8780487804878049,0.3070362473347548,VirSorter2
Gut_Full_Lognormal,0.23217618514371033,0.7020316027088036,0.34894810659186537,VirSorter2
Soil_Low_Uniform,0.5217391304347826,1.0,0.6857142857142856,VirSorter2
Soil_Full_Exponential,0.22182810368349248,0.6263482280431433,0.32762442071327824,VirSorter2
Gut_Full_Uniform,0.09948495527243155,0.5948136142625607,0.17045982350209013,VirSorter2
Gut_Medium_Zero,0.20353982300884957,0.6524822695035462,0.3102866779089376,VirSorter2
Soil_Medium_Halfnormal,0.18482490272373542,0.8482142857142857,0.30351437699680506,VirSorter2
Soil_Medium_Exponential,0.3515151515151515,0.7873303167420814,0.4860335195530726,VirSorter2
Soil_Full_Lognormal,0.24261874197689345,0.6702127659574468,0.35626767200754006,VirSorter2
Soil_Full_Zero,0.20737755734655922,0.5837696335078534,0.30603842634949685,VirSorter2
Gut_Low_Uniform,0.631578947368421,1.0,0.7741935483870968,VirSorter2
Gut_Low_Halfnormal,0.38095238095238093,0.6153846153846154,0.47058823529411764,DeepVirFinder
Soil_Full_Halfnormal,0.49070631970260226,0.4433249370277078,0.4658138509042788,DeepVirFinder
Gut_Full_Zero,0.4877149877149877,0.5223684210526316,0.5044472681067345,DeepVirFinder
Gut_Low_Lognormal,0.3103448275862069,0.6428571428571429,0.4186046511627907,DeepVirFinder
Gut_Low_Exponential,0.0,0.0,0.0,DeepVirFinder
Soil_Low_Zero,0.625,0.7142857142857143,0.6666666666666666,DeepVirFinder
Soil_Full_Uniform,0.2234935163996949,0.229264475743349,0.22634221707222865,DeepVirFinder
Soil_Medium_Halfnormal,0.47058823529411764,0.5714285714285714,0.5161290322580646,DeepVirFinder
Soil_Low_Halfnormal,0.5882352941176471,0.6666666666666666,0.625,DeepVirFinder
Gut_Full_Exponential,0.5498547918683446,0.6396396396396397,0.5913586673607496,DeepVirFinder
Soil_Full_Zero,0.07512953367875648,0.060041407867494824,0.06674338319907941,DeepVirFinder
Soil_Medium_Lognormal,0.3464052287581699,0.42063492063492064,0.3799283154121864,DeepVirFinder
Gut_Low_Uniform,0.36363636363636365,0.6153846153846154,0.4571428571428572,DeepVirFinder
Gut_Medium_Exponential,0.4788732394366197,0.5483870967741935,0.5112781954887218,DeepVirFinder
Gut_Medium_Halfnormal,0.5351351351351351,0.5722543352601156,0.553072625698324,DeepVirFinder
Gut_Full_Halfnormal,0.49177489177489175,0.5910509885535901,0.5368620037807184,DeepVirFinder
Soil_Low_Uniform,0.5625,0.6923076923076923,0.6206896551724138,DeepVirFinder
Gut_Low_Zero,0.375,0.6428571428571429,0.4736842105263159,DeepVirFinder
Soil_Low_Exponential,0.625,0.7692307692307693,0.6896551724137931,DeepVirFinder
Gut_Medium_Zero,0.22568093385214008,0.41134751773049644,0.2914572864321608,DeepVirFinder
Gut_Full_Lognormal,0.4911297852474323,0.5936794582392777,0.5375574859478793,DeepVirFinder
Soil_Full_Exponential,0.09859154929577464,0.12280701754385964,0.109375,DeepVirFinder
Gut_Medium_Lognormal,0.16605166051660517,0.39823008849557523,0.23437499999999997,DeepVirFinder
Soil_Medium_Zero,0.40350877192982454,0.5609756097560976,0.46938775510204084,DeepVirFinder
Soil_Medium_Exponential,0.6381909547738693,0.5746606334841629,0.6047619047619047,DeepVirFinder
Gut_Full_Uniform,0.1771255060728745,0.28363047001620745,0.2180685358255452,DeepVirFinder
Soil_Low_Lognormal,0.75,0.5625,0.6428571428571429,VirFinder
Gut_Low_Exponential,1.0,0.5,0.6666666666666666,VirFinder
Gut_Medium_Uniform,0.9111111111111111,0.4939759036144578,0.640625,VirFinder
Soil_Low_Uniform,0.8181818181818182,0.6923076923076923,0.7500000000000001,VirFinder
Gut_Full_Exponential,0.7020109689213894,0.43243243243243246,0.535191637630662,VirFinder
Gut_Low_Uniform,1.0,0.5384615384615384,0.7000000000000001,VirFinder
Soil_Full_Lognormal,0.6340425531914894,0.3170212765957447,0.42269503546099296,VirFinder
Gut_Full_Zero,0.6518046709129511,0.4039473684210526,0.49878147847278637,VirFinder
Gut_Low_Halfnormal,1.0,0.5384615384615384,0.7000000000000001,VirFinder
Soil_Low_Exponential,0.8181818181818182,0.6923076923076923,0.7500000000000001,VirFinder
Soil_Full_Zero,0.5795454545454546,0.2670157068062827,0.36559139784946243,VirFinder
Soil_Full_Exponential,0.6421568627450981,0.30277349768875195,0.4115183246073299,VirFinder
Gut_Low_Lognormal,1.0,0.5,0.6666666666666666,VirFinder
Soil_Low_Zero,0.75,0.6428571428571429,0.6923076923076924,VirFinder
Soil_Full_Uniform,0.3713405238828968,0.18857589984350548,0.2501297353399066,VirFinder
Gut_Medium_Lognormal,0.39344262295081966,0.4247787610619469,0.4085106382978723,VirFinder
Soil_Medium_Exponential,0.7623762376237624,0.34841628959276016,0.4782608695652174,VirFinder
Gut_Medium_Halfnormal,0.8058252427184466,0.4797687861271676,0.6014492753623187,VirFinder
Gut_Full_Lognormal,0.6776429809358753,0.44130925507900676,0.5345181134654818,VirFinder
Gut_Full_Uniform,0.36423841059602646,0.26742301458670986,0.30841121495327095,VirFinder
Soil_Full_Halfnormal,0.5914332784184514,0.30142737195633923,0.39933259176863184,VirFinder
Soil_Medium_Uniform,0.8863636363636364,0.5416666666666666,0.6724137931034482,VirFinder
Soil_Medium_Lognormal,0.524390243902439,0.3412698412698413,0.4134615384615385,VirFinder
Gut_Medium_Exponential,0.7007874015748031,0.478494623655914,0.5686900958466453,VirFinder
Soil_Medium_Zero,0.639344262295082,0.47560975609756095,0.5454545454545455,VirFinder
Gut_Medium_Zero,0.5148514851485149,0.36879432624113473,0.42975206611570244,VirFinder
Soil_Low_Halfnormal,0.8181818181818182,0.6,0.6923076923076923,VirFinder
Soil_Medium_Halfnormal,0.6538461538461539,0.45535714285714285,0.5368421052631579,VirFinder
Gut_Full_Halfnormal,0.6661073825503355,0.413111342351717,0.5099550417469493,VirFinder
Gut_Low_Zero,0.875,0.5,0.6363636363636364,VirFinder
Gut_Medium_Halfnormal,0.5384615384615384,0.48554913294797686,0.5106382978723405,Vibrant
Gut_Full_Lognormal,0.4793650793650794,0.5112866817155757,0.4948115783724741,Vibrant
Gut_Medium_Lognormal,0.313953488372093,0.4778761061946903,0.3789473684210527,Vibrant
Soil_Medium_Exponential,0.6047619047619047,0.5746606334841629,0.5893271461716937,Vibrant
Soil_Medium_Uniform,0.847457627118644,0.6944444444444444,0.7633587786259541,Vibrant
Gut_Full_Uniform,0.22840034217279725,0.4327390599675851,0.2989921612541993,Vibrant
Soil_Full_Halfnormal,0.43288590604026844,0.4332493702770781,0.43306756189676876,Vibrant
Soil_Medium_Zero,0.5221238938053098,0.7195121951219512,0.6051282051282052,Vibrant
Soil_Medium_Lognormal,0.3446601941747573,0.5634920634920635,0.4277108433734939,Vibrant
Gut_Medium_Exponential,0.5649717514124294,0.5376344086021505,0.5509641873278236,Vibrant
Soil_Low_Halfnormal,0.9166666666666666,0.7857142857142857,0.8461538461538461,Vibrant
Soil_Medium_Halfnormal,0.39655172413793105,0.6160714285714286,0.48251748251748255,Vibrant
Gut_Full_Halfnormal,0.47023208879919276,0.48491155046826223,0.4774590163934426,Vibrant
Gut_Low_Zero,0.6923076923076923,0.6923076923076923,0.6923076923076923,Vibrant
Gut_Medium_Zero,0.5069444444444444,0.5177304964539007,0.512280701754386,Vibrant
Gut_Medium_Uniform,0.8448275862068966,0.5903614457831325,0.6950354609929078,Vibrant
Soil_Low_Uniform,0.9166666666666666,0.9166666666666666,0.9166666666666666,Vibrant
Soil_Low_Lognormal,0.7333333333333333,0.7333333333333333,0.7333333333333333,Vibrant
Gut_Low_Exponential,0.6666666666666666,0.7272727272727273,0.6956521739130435,Vibrant
Soil_Full_Lognormal,0.5278688524590164,0.45673758865248226,0.48973384030418254,Vibrant
Gut_Full_Exponential,0.5024777006937562,0.5709459459459459,0.5345282024248813,Vibrant
Gut_Low_Uniform,0.6923076923076923,0.75,0.7199999999999999,Vibrant
Soil_Low_Exponential,0.9166666666666666,0.9166666666666666,0.9166666666666666,Vibrant
Gut_Full_Zero,0.48339973439575035,0.4789473684210526,0.481163251817581,Vibrant
Soil_Low_Zero,0.6470588235294118,0.8461538461538461,0.7333333333333334,Vibrant
Soil_Full_Uniform,0.24490983129726585,0.32942097026604067,0.2809476142809476,Vibrant
Soil_Full_Zero,0.45556690500510727,0.38917975567190227,0.41976470588235293,Vibrant
Soil_Full_Exponential,0.43824027072758037,0.39907550077041604,0.41774193548387095,Vibrant
Gut_Low_Lognormal,0.6,0.6923076923076923,0.6428571428571429,Vibrant
Gut_Full_Uniform,0.7976190476190477,0.25426944971537,0.38561151079136696,Kraken2
Soil_Low_Lognormal,1.0,0.6,0.7499999999999999,Kraken2
Gut_Low_Uniform,1.0,0.16666666666666666,0.2857142857142857,Kraken2
Gut_Medium_Lognormal,0.88,0.46808510638297873,0.6111111111111112,Kraken2
Gut_Low_Zero,1.0,0.16666666666666666,0.2857142857142857,Kraken2
Gut_Medium_Uniform,1.0,0.4675324675324675,0.6371681415929203,Kraken2
Gut_Full_Zero,0.9415384615384615,0.5160202360876898,0.6666666666666667,Kraken2
Soil_Medium_Halfnormal,0.8727272727272727,0.5853658536585366,0.7007299270072993,Kraken2
Soil_Full_Uniform,0.8897058823529411,0.22659176029962547,0.3611940298507463,Kraken2
Soil_Medium_Lognormal,0.8846153846153846,0.39316239316239315,0.5443786982248521,Kraken2
Soil_Full_Halfnormal,0.9463955637707948,0.5378151260504201,0.6858673811118553,Kraken2
Soil_Full_Zero,0.9685393258426966,0.4794215795328142,0.6413690476190477,Kraken2
Soil_Low_Zero,1.0,0.5384615384615384,0.7000000000000001,Kraken2
Soil_Low_Exponential,1.0,0.5,0.6666666666666666,Kraken2
Gut_Full_Exponential,0.9741935483870968,0.6517985611510791,0.7810344827586208,Kraken2
Gut_Medium_Zero,0.9672131147540983,0.4957983193277311,0.6555555555555556,Kraken2
Soil_Low_Halfnormal,1.0,0.5714285714285714,0.7272727272727273,Kraken2
Gut_Full_Halfnormal,0.9567779960707269,0.6141235813366961,0.7480798771121353,Kraken2
Soil_Medium_Exponential,0.9873417721518988,0.5571428571428572,0.7123287671232876,Kraken2
Soil_Full_Lognormal,0.9841040462427746,0.5989445910290238,0.7446692181519956,Kraken2
Gut_Full_Lognormal,0.964200477326969,0.573049645390071,0.7188612099644129,Kraken2
Soil_Full_Exponential,0.9810017271157168,0.5353440150801131,0.6926829268292682,Kraken2
Soil_Medium_Zero,0.8837209302325582,0.5671641791044776,0.6909090909090908,Kraken2
Soil_Medium_Uniform,1.0,0.6515151515151515,0.7889908256880734,Kraken2
Soil_Low_Uniform,1.0,0.5384615384615384,0.7000000000000001,Kraken2
Gut_Medium_Exponential,0.9803921568627451,0.5747126436781609,0.7246376811594203,Kraken2
Gut_Medium_Halfnormal,0.9901960784313726,0.6516129032258065,0.7859922178988327,Kraken2
Gut_Low_Exponential,1.0,0.18181818181818182,0.3076923076923077,Kraken2
Gut_Low_Halfnormal,1.0,0.16666666666666666,0.2857142857142857,Kraken2
Gut_Low_Lognormal,1.0,0.16666666666666666,0.2857142857142857,Kraken2
Soil_Low_Lognormal,0.7647058823529411,0.8666666666666667,0.8125,VirSorter
Gut_Low_Exponential,0.7333333333333333,1.0,0.846153846153846,VirSorter
Gut_Medium_Uniform,0.7887323943661971,0.6746987951807228,0.7272727272727272,VirSorter
Soil_Low_Uniform,0.8571428571428571,1.0,0.923076923076923,VirSorter
Gut_Full_Exponential,0.5984848484848485,0.5337837837837838,0.5642857142857143,VirSorter
Gut_Low_Uniform,0.7333333333333333,0.9166666666666666,0.8148148148148148,VirSorter
Soil_Full_Lognormal,0.6215469613259669,0.4787234042553192,0.5408653846153846,VirSorter
Gut_Full_Zero,0.558252427184466,0.45394736842105265,0.5007256894049347,VirSorter
Gut_Low_Halfnormal,0.7333333333333333,0.9166666666666666,0.8148148148148148,VirSorter
Soil_Low_Exponential,0.8461538461538461,0.9166666666666666,0.8799999999999999,VirSorter
Soil_Full_Zero,0.5538990825688074,0.4214659685863874,0.4786917740336967,VirSorter
Soil_Full_Exponential,0.5531697341513292,0.4167950693374422,0.47539543057996486,VirSorter
Gut_Low_Lognormal,0.7333333333333333,0.8461538461538461,0.7857142857142856,VirSorter
Soil_Low_Zero,0.7058823529411765,0.9230769230769231,0.8000000000000002,VirSorter
Soil_Full_Uniform,0.3706530958439355,0.34194053208137715,0.35571835571835575,VirSorter
Gut_Medium_Lognormal,0.5299145299145299,0.5486725663716814,0.5391304347826087,VirSorter
Soil_Medium_Exponential,0.5906432748538012,0.45701357466063347,0.5153061224489796,VirSorter
Gut_Medium_Halfnormal,0.7153284671532847,0.5664739884393064,0.6322580645161291,VirSorter
Gut_Full_Lognormal,0.554016620498615,0.45146726862302483,0.49751243781094534,VirSorter
Gut_Full_Uniform,0.3150684931506849,0.4100486223662885,0.3563380281690141,VirSorter
Soil_Full_Halfnormal,0.5922651933701657,0.45004198152812763,0.5114503816793893,VirSorter
Soil_Medium_Uniform,0.7,0.9491525423728814,0.8057553956834532,VirSorter
Soil_Medium_Lognormal,0.30833333333333335,0.5873015873015873,0.40437158469945356,VirSorter
Gut_Medium_Exponential,0.6549707602339181,0.6021505376344086,0.6274509803921569,VirSorter
Soil_Medium_Zero,0.6703296703296703,0.7439024390243902,0.7052023121387282,VirSorter
Gut_Medium_Zero,0.7227722772277227,0.5177304964539007,0.6033057851239669,VirSorter
Soil_Low_Halfnormal,0.8571428571428571,0.8571428571428571,0.8571428571428571,VirSorter
Soil_Medium_Halfnormal,0.41830065359477125,0.5714285714285714,0.48301886792452825,VirSorter
Gut_Full_Halfnormal,0.5744416873449132,0.481789802289282,0.5240520656479909,VirSorter
Gut_Low_Zero,0.7333333333333333,0.8461538461538461,0.7857142857142856,VirSorter
